epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,282.893,0.56281,0.66624,1.24391,0.99801,0.65953,0.68262,0.72026,0.45898,0.62984,0.65766,0.68778,0.35794,1.18615,1.97529,4.17846,1.21741,0.000536119,0.000536119,0.000536119
56,288.382,0.56331,0.65381,1.23351,0.99709,0.73903,0.69721,0.77133,0.50698,0.6502,0.62681,0.68164,0.38647,1.19373,1.81938,3.70606,1.23909,0.000530621,0.000530621,0.000530621
57,293.488,0.56262,0.68858,1.2454,0.9878,0.70094,0.67234,0.74232,0.43777,0.78996,0.58754,0.71452,0.35578,1.34084,2.0719,4.16152,1.42358,0.000525123,0.000525123,0.000525123
58,298.239,0.54265,0.6689,1.19031,0.99299,0.73825,0.65859,0.75017,0.46856,0.71562,0.6267,0.7197,0.37971,1.22038,1.72745,4.32567,1.29604,0.000519625,0.000519625,0.000519625
59,303.024,0.53662,0.65631,1.19434,0.98293,0.74846,0.67105,0.77544,0.46987,0.73438,0.65736,0.75262,0.38068,1.19252,1.696,3.70585,1.29174,0.000514128,0.000514128,0.000514128
60,308.335,0.54011,0.66527,1.17843,0.97222,0.81877,0.65541,0.70703,0.43004,0.80617,0.63438,0.68542,0.35933,1.28221,1.8051,4.26311,1.38542,0.00050863,0.00050863,0.00050863
61,313.41,0.54663,0.66743,1.19404,0.98858,0.68931,0.65771,0.70712,0.45911,0.7191,0.62537,0.68039,0.34267,1.14781,1.72963,4.09259,1.27867,0.000503132,0.000503132,0.000503132
62,318.167,0.54612,0.642,1.18004,0.9818,0.71202,0.64377,0.71262,0.43811,0.70048,0.61642,0.68071,0.3381,1.29873,1.89913,4.27695,1.33309,0.000497634,0.000497634,0.000497634
63,323.61,0.53832,0.64716,1.16584,0.98912,0.76685,0.62901,0.75292,0.47706,0.74784,0.60944,0.73018,0.36584,1.19811,1.71714,4.05184,1.33592,0.000492136,0.000492136,0.000492136
64,329.287,0.523,0.62461,1.15581,0.96797,0.7465,0.67387,0.74035,0.48368,0.74235,0.65707,0.72093,0.34995,1.23907,1.74968,4.14555,1.35645,0.000486639,0.000486639,0.000486639
65,334.906,0.54329,0.67277,1.23297,0.98851,0.83454,0.65759,0.73296,0.47241,0.80424,0.63243,0.68659,0.35176,1.1773,1.90669,3.96024,1.29382,0.000481141,0.000481141,0.000481141
66,339.977,0.52851,0.63203,1.1431,0.97611,0.74396,0.62601,0.74715,0.47797,0.75962,0.57904,0.71839,0.38674,1.20841,1.8472,4.35568,1.31389,0.000475643,0.000475643,0.000475643
67,344.716,0.51586,0.63128,1.14313,0.96416,0.7509,0.67589,0.71676,0.44822,0.70798,0.63573,0.66979,0.34199,1.24814,1.94274,4.42064,1.34072,0.000470145,0.000470145,0.000470145
68,349.5,0.52372,0.6093,1.13494,0.97269,0.66674,0.65516,0.72005,0.43475,0.62778,0.62687,0.68803,0.33072,1.27133,1.85104,4.50693,1.33936,0.000464647,0.000464647,0.000464647
69,354.237,0.5184,0.61142,1.14696,0.97213,0.75041,0.66626,0.72038,0.41942,0.70643,0.6357,0.67718,0.3273,1.31761,2.0363,4.24587,1.36663,0.00045915,0.00045915,0.00045915
70,358.991,0.51349,0.6121,1.1113,0.96641,0.75458,0.65074,0.72138,0.42434,0.71987,0.60117,0.6939,0.31279,1.35827,2.37121,4.95513,1.37196,0.000453652,0.000453652,0.000453652
71,363.895,0.52702,0.67188,1.19409,0.9785,0.67143,0.64007,0.71368,0.42272,0.69934,0.61205,0.67107,0.32327,1.34612,1.73194,4.86807,1.41072,0.000448154,0.000448154,0.000448154
72,368.647,0.50118,0.61335,1.10137,0.96481,0.7116,0.67209,0.70934,0.41788,0.71728,0.61718,0.65931,0.32712,1.36129,1.79199,4.41417,1.43968,0.000442656,0.000442656,0.000442656
73,373.964,0.49964,0.58772,1.07906,0.96139,0.6486,0.67004,0.69921,0.42673,0.63946,0.64899,0.68063,0.33279,1.30902,1.74669,4.81421,1.42006,0.000437158,0.000437158,0.000437158
74,379.065,0.51453,0.61831,1.11989,0.97292,0.69223,0.69822,0.71096,0.4189,0.67011,0.67173,0.69338,0.31546,1.3675,2.31359,5.17514,1.40103,0.000431661,0.000431661,0.000431661
75,384.353,0.50252,0.6242,1.09237,0.95844,0.68468,0.67487,0.69147,0.38754,0.64615,0.63846,0.65186,0.29908,1.33467,2.43236,5.15392,1.38647,0.000426163,0.000426163,0.000426163
76,390.031,0.51173,0.6265,1.12389,0.9616,0.71477,0.67002,0.71459,0.41891,0.68312,0.63868,0.67739,0.3532,1.35407,1.80723,4.9469,1.41586,0.000420665,0.000420665,0.000420665
