epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,405.304,0.46876,0.53488,1.36436,0.94048,0.64366,0.58029,0.66418,0.49246,0.63783,0.57133,0.66141,0.39609,1.08057,1.88923,5.16598,1.13409,0.000547114,0.000547114,0.000547114
54,412.853,0.47191,0.66675,1.40151,0.94855,0.61852,0.6163,0.61132,0.45656,0.60751,0.59685,0.59807,0.35987,1.089,1.90355,5.56805,1.15117,0.000541617,0.000541617,0.000541617
55,420.43,0.45607,0.54764,1.32186,0.93603,0.61942,0.64515,0.65815,0.46628,0.62073,0.64898,0.6598,0.38576,1.18279,1.84755,5.35568,1.20703,0.000536119,0.000536119,0.000536119
56,428.008,0.47258,0.54379,1.35844,0.94349,0.68318,0.62414,0.68118,0.4755,0.67905,0.6169,0.67011,0.3765,1.11886,1.65418,5.25792,1.1218,0.000530621,0.000530621,0.000530621
57,435.546,0.47648,0.56791,1.34081,0.94659,0.58778,0.65231,0.63872,0.44078,0.58385,0.6453,0.64831,0.37485,1.20158,1.8489,5.79688,1.21114,0.000525123,0.000525123,0.000525123
58,443.215,0.45505,0.52497,1.30092,0.93633,0.6191,0.66484,0.65888,0.45164,0.61135,0.65211,0.6436,0.35104,1.27246,2.03421,5.69192,1.2777,0.000519625,0.000519625,0.000519625
59,450.81,0.45378,0.52763,1.29382,0.93391,0.73269,0.6083,0.70092,0.49918,0.72714,0.60125,0.69394,0.41937,1.1377,1.81887,5.29001,1.17284,0.000514128,0.000514128,0.000514128
60,458.458,0.45257,0.53018,1.32242,0.92599,0.70476,0.62656,0.6717,0.48304,0.71016,0.63764,0.69091,0.37606,1.23223,1.84445,5.92815,1.24249,0.00050863,0.00050863,0.00050863
61,466.113,0.45715,0.53048,1.33268,0.93501,0.73626,0.60544,0.67856,0.4955,0.74787,0.63052,0.70039,0.40008,1.18649,1.70837,4.80679,1.24829,0.000503132,0.000503132,0.000503132
62,473.668,0.45535,0.52331,1.29438,0.93164,0.64542,0.62713,0.65959,0.4859,0.6561,0.64413,0.68152,0.39191,1.18698,1.66109,5.52807,1.28657,0.000497634,0.000497634,0.000497634
63,481.256,0.44807,0.51187,1.29022,0.93537,0.67885,0.64767,0.67535,0.50439,0.68641,0.66228,0.6907,0.41086,1.12964,1.66473,5.16928,1.21713,0.000492136,0.000492136,0.000492136
64,488.906,0.44996,0.51561,1.30798,0.92729,0.66813,0.63853,0.67706,0.45255,0.66813,0.63853,0.68542,0.37585,1.2294,1.81693,5.41043,1.32648,0.000486639,0.000486639,0.000486639
65,496.549,0.4525,0.51959,1.32372,0.93569,0.76906,0.63,0.70819,0.51589,0.76542,0.62442,0.70613,0.42906,1.05335,1.50928,4.62115,1.1449,0.000481141,0.000481141,0.000481141
66,504.316,0.4462,0.5066,1.26434,0.92376,0.73989,0.5412,0.65087,0.47028,0.53614,0.62416,0.68524,0.38705,1.09947,1.67577,5.03249,1.17496,0.000475643,0.000475643,0.000475643
67,511.932,0.44981,0.50897,1.28311,0.92219,0.70543,0.60393,0.66874,0.48015,0.75305,0.65099,0.68501,0.3846,1.12436,1.98372,4.7725,1.22227,0.000470145,0.000470145,0.000470145
68,519.607,0.44616,0.50497,1.27805,0.92482,0.6316,0.69936,0.67157,0.4523,0.61777,0.69211,0.67233,0.37751,1.22478,2.52902,5.11683,1.3341,0.000464647,0.000464647,0.000464647
