epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.1406,0.80918,1.46436,0.80886,1.01233,0.83909,0.44597,0.49049,0.34244,0.85761,0.46247,0.51099,0.2814,1.50147,3.28721,1.43056,1.57299,0.000174705,0.000174705,0.000174705
2,37.5523,0.82561,1.39697,0.79673,1.01102,0.77169,0.50428,0.65396,0.34134,0.78336,0.50891,0.66059,0.31667,1.41382,3.44204,1.34864,1.37346,0.000346573,0.000346573,0.000346573
3,54.4027,0.86001,1.41349,0.81077,1.02119,0.71692,0.44824,0.51252,0.34694,0.72409,0.45287,0.53982,0.32435,1.47106,3.44348,1.67177,1.50479,0.000514969,0.000514969,0.000514969
4,70.9311,0.85842,1.37917,0.79823,1.01961,0.39385,0.72269,0.59244,0.44526,0.39983,0.73195,0.60622,0.36952,1.49742,2.86429,1.38704,1.482,0.000510378,0.000510378,0.000510378
5,87.5209,0.81889,1.31843,0.74969,1.00303,0.50141,0.6235,0.59145,0.41037,0.51322,0.63739,0.60149,0.35307,1.46585,3.56148,1.42412,1.4386,0.00050517,0.00050517,0.00050517
6,104.448,0.78777,1.268,0.71425,0.99002,0.80833,0.45722,0.4937,0.36891,0.81028,0.46073,0.49634,0.29689,1.40911,3.66559,1.56208,1.39609,0.000499963,0.000499963,0.000499963
7,121.339,0.75719,1.20962,0.67853,0.97737,0.71632,0.63055,0.65066,0.46965,0.7258,0.63518,0.66491,0.40401,1.33985,3.88369,1.23641,1.32858,0.000494756,0.000494756,0.000494756
8,137.793,0.72178,1.15832,0.64785,0.96468,0.66607,0.56164,0.50748,0.3514,0.67179,0.56652,0.52757,0.30691,1.37236,4.12334,1.13547,1.4125,0.000489548,0.000489548,0.000489548
9,154.284,0.702,1.12833,0.62459,0.95678,0.66643,0.60196,0.59172,0.43041,0.67081,0.60999,0.61779,0.36332,1.28533,4.81197,1.13077,1.35324,0.000484341,0.000484341,0.000484341
10,170.523,0.67564,1.08498,0.59824,0.947,0.52718,0.65594,0.6391,0.39885,0.49012,0.63835,0.61804,0.32301,1.4432,4.36334,1.27112,1.49541,0.000479133,0.000479133,0.000479133
11,186.813,0.6476,1.04828,0.5739,0.9369,0.75935,0.44466,0.56581,0.40257,0.76714,0.44929,0.55314,0.33682,1.35232,4.66068,1.32995,1.41317,0.000473926,0.000473926,0.000473926
12,203.27,0.6272,1.00104,0.55318,0.92946,0.73503,0.58102,0.63252,0.42492,0.75067,0.59028,0.59974,0.33833,1.40801,5.026,1.12178,1.50316,0.000468719,0.000468719,0.000468719
13,219.621,0.61279,0.98062,0.5362,0.92367,0.71455,0.5452,0.58775,0.39156,0.72561,0.54983,0.5977,0.31973,1.33068,4.86108,1.29509,1.41887,0.000463511,0.000463511,0.000463511
14,236.32,0.59127,0.94899,0.51271,0.91613,0.5549,0.54927,0.58938,0.43128,0.58671,0.57618,0.62573,0.36784,1.33606,5.25027,1.34522,1.48916,0.000458304,0.000458304,0.000458304
15,252.648,0.5718,0.91346,0.49808,0.90877,0.43832,0.7338,0.60977,0.41825,0.45495,0.6088,0.62753,0.37387,1.45576,5.85583,1.30467,1.5486,0.000453096,0.000453096,0.000453096
16,269.131,0.5576,0.89212,0.48573,0.90455,0.58242,0.57195,0.54994,0.40602,0.5893,0.58486,0.53985,0.34179,1.39659,5.37565,1.36141,1.44046,0.000447889,0.000447889,0.000447889
17,285.262,0.54184,0.86475,0.46979,0.89902,0.65604,0.59046,0.61851,0.44107,0.67043,0.60898,0.63654,0.39164,1.42776,5.90975,1.14536,1.50261,0.000442682,0.000442682,0.000442682
18,301.334,0.52856,0.83771,0.45931,0.89492,0.512,0.62323,0.56586,0.40384,0.50677,0.6376,0.57182,0.34714,1.45522,6.28826,1.26595,1.51105,0.000437474,0.000437474,0.000437474
19,317.943,0.51765,0.81635,0.44874,0.89161,0.48768,0.58995,0.6489,0.44144,0.49896,0.60782,0.67168,0.3656,1.40057,5.55826,1.23313,1.49182,0.000432267,0.000432267,0.000432267
20,334.2,0.50401,0.79673,0.43724,0.88774,0.55717,0.61098,0.5746,0.40042,0.56631,0.62487,0.60084,0.3324,1.3614,5.96309,1.19216,1.46424,0.000427059,0.000427059,0.000427059
21,350.712,0.49513,0.78075,0.42667,0.88477,0.59146,0.59699,0.58085,0.39317,0.60603,0.61481,0.60847,0.33672,1.39612,5.81371,1.06461,1.50914,0.000421852,0.000421852,0.000421852
22,367.489,0.48483,0.76451,0.41723,0.88095,0.67853,0.52646,0.67266,0.4167,0.70744,0.53954,0.70114,0.31819,1.38784,6.50414,1.00383,1.44311,0.000416645,0.000416645,0.000416645
23,383.835,0.47403,0.74076,0.40961,0.87779,0.63733,0.61965,0.58906,0.39763,0.63733,0.61965,0.57922,0.3279,1.34335,6.58103,1.14593,1.40601,0.000411437,0.000411437,0.000411437
24,400.39,0.46129,0.71855,0.39639,0.87322,0.80036,0.55324,0.59722,0.38596,0.82158,0.56713,0.60949,0.31765,1.3943,6.01362,1.07386,1.47934,0.00040623,0.00040623,0.00040623
25,416.687,0.45439,0.70074,0.38976,0.87146,0.48004,0.57481,0.65351,0.44699,0.4846,0.58368,0.6627,0.39114,1.35256,6.78541,1.27538,1.46409,0.000401022,0.000401022,0.000401022
26,433.68,0.44995,0.69181,0.38537,0.87001,0.51441,0.61806,0.57385,0.38992,0.5208,0.62731,0.57177,0.31091,1.33354,6.74303,1.152,1.38748,0.000395815,0.000395815,0.000395815
27,450.558,0.43968,0.67058,0.37607,0.86756,0.56275,0.51317,0.53516,0.36151,0.57243,0.52243,0.53657,0.3022,1.36202,5.79844,1.22037,1.44916,0.000390608,0.000390608,0.000390608
28,467.33,0.43376,0.6625,0.37166,0.86485,0.73319,0.56209,0.61488,0.42774,0.74831,0.57612,0.62573,0.36951,1.3876,5.84075,1.21462,1.4815,0.0003854,0.0003854,0.0003854
29,484.246,0.4234,0.64913,0.36492,0.86414,0.5663,0.69986,0.70226,0.45814,0.5663,0.69986,0.7047,0.36742,1.38406,6.01822,1.16706,1.44055,0.000380193,0.000380193,0.000380193
30,500.74,0.41955,0.6364,0.36036,0.86176,0.64291,0.61754,0.59228,0.38352,0.64291,0.61754,0.59302,0.33058,1.37607,5.91691,1.22188,1.42584,0.000374985,0.000374985,0.000374985
31,517.718,0.41335,0.61858,0.35472,0.85971,0.70249,0.47915,0.66259,0.45255,0.71322,0.48285,0.67629,0.35347,1.3984,7.28002,1.12481,1.4886,0.000369778,0.000369778,0.000369778
32,534.376,0.40361,0.59727,0.34635,0.85691,0.59493,0.64176,0.60233,0.4172,0.59844,0.6506,0.60575,0.36089,1.36553,7.1524,1.1681,1.44234,0.000364571,0.000364571,0.000364571
33,551.102,0.39901,0.5998,0.34313,0.85617,0.61562,0.60463,0.59037,0.39332,0.62294,0.61389,0.59627,0.32431,1.36583,7.38085,1.13412,1.50963,0.000359363,0.000359363,0.000359363
34,566.804,0.39234,0.58113,0.33789,0.85421,0.68903,0.5683,0.57541,0.39531,0.70428,0.58667,0.66594,0.33238,1.35333,7.64739,1.13508,1.50191,0.000354156,0.000354156,0.000354156
35,582.727,0.39189,0.57914,0.33622,0.85423,0.61926,0.62991,0.58329,0.38802,0.62288,0.63451,0.61393,0.33379,1.37665,7.30306,1.15341,1.50571,0.000348948,0.000348948,0.000348948
36,599.089,0.38009,0.55663,0.32751,0.85113,0.51274,0.60832,0.56304,0.39568,0.53561,0.64484,0.60116,0.3356,1.37621,7.00571,1.14466,1.45195,0.000343741,0.000343741,0.000343741
37,615.153,0.38077,0.54559,0.32601,0.85088,0.63503,0.52667,0.60054,0.40262,0.64352,0.53593,0.6551,0.35796,1.37719,7.6921,1.07165,1.48675,0.000338534,0.000338534,0.000338534
38,631.809,0.37151,0.53389,0.32088,0.84934,0.67574,0.59767,0.62333,0.43708,0.69204,0.61548,0.65251,0.35451,1.32491,7.38252,1.14432,1.44439,0.000333326,0.000333326,0.000333326
39,648.087,0.3664,0.52084,0.31705,0.84774,0.82245,0.47163,0.56703,0.40917,0.83794,0.48686,0.58977,0.34639,1.35084,7.38167,1.10377,1.45734,0.000328119,0.000328119,0.000328119
40,664.489,0.36069,0.50802,0.31144,0.84541,0.68023,0.59316,0.58071,0.38753,0.6881,0.60082,0.58771,0.33581,1.3472,7.18117,1.17154,1.45127,0.000322911,0.000322911,0.000322911
41,681.126,0.35512,0.49383,0.30676,0.84424,0.70699,0.598,0.57263,0.41054,0.72637,0.61603,0.57693,0.33043,1.30849,8.24728,1.05237,1.41711,0.000317704,0.000317704,0.000317704
42,697.45,0.35029,0.47925,0.30115,0.8437,0.62965,0.58659,0.56188,0.39435,0.66094,0.62363,0.59517,0.32611,1.34715,7.57846,1.1764,1.49007,0.000312497,0.000312497,0.000312497
43,714.029,0.35035,0.49063,0.30318,0.8438,0.78336,0.49644,0.55885,0.4005,0.79804,0.5106,0.56395,0.34755,1.33191,8.3959,1.12851,1.46532,0.000307289,0.000307289,0.000307289
