epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,319.467,0.42049,0.47948,0.91295,0.91328,0.6319,0.63771,0.69761,0.52695,0.62804,0.63056,0.6929,0.4062,0.9739,2.06092,3.73784,1.09156,0.00060759,0.00060759,0.00060759
43,327.138,0.41604,0.48141,0.91434,0.91614,0.57016,0.65321,0.64479,0.47726,0.58303,0.67714,0.67322,0.39875,1.06598,1.80603,4.11606,1.2563,0.000602092,0.000602092,0.000602092
44,334.705,0.40946,0.45689,0.89197,0.90719,0.76128,0.51813,0.67513,0.50171,0.76838,0.52924,0.68652,0.40375,1.04267,1.67695,3.62135,1.17155,0.000596595,0.000596595,0.000596595
45,342.205,0.40554,0.459,0.88662,0.91595,0.70103,0.64177,0.7106,0.49658,0.69318,0.62895,0.71081,0.39249,1.11757,2.31457,3.78438,1.25385,0.000591097,0.000591097,0.000591097
46,349.749,0.4132,0.47216,0.90603,0.91504,0.60231,0.65074,0.68252,0.48455,0.59651,0.65353,0.69041,0.38686,1.13623,2.10724,3.99841,1.2765,0.000585599,0.000585599,0.000585599
47,357.385,0.39908,0.46336,0.90606,0.90888,0.64071,0.64469,0.68886,0.49952,0.66207,0.66157,0.69639,0.38087,1.07579,2.34338,4.05244,1.25271,0.000580101,0.000580101,0.000580101
48,365.048,0.40693,0.46754,0.89084,0.91628,0.71151,0.6178,0.70525,0.53436,0.7021,0.60327,0.70026,0.40039,1.04813,2.2446,3.98886,1.18669,0.000574603,0.000574603,0.000574603
49,372.669,0.40391,0.45372,0.8882,0.90274,0.69799,0.62507,0.69267,0.51671,0.68626,0.6052,0.67893,0.36063,1.02289,2.06007,4.27539,1.10927,0.000569106,0.000569106,0.000569106
50,380.328,0.39902,0.44614,0.88364,0.90137,0.63474,0.61413,0.67492,0.48899,0.62801,0.6068,0.67853,0.38417,1.0563,1.8647,4.11367,1.15785,0.000563608,0.000563608,0.000563608
51,387.874,0.39132,0.45148,0.86965,0.89881,0.70348,0.62223,0.69443,0.51505,0.70229,0.62038,0.7018,0.40027,0.99318,2.15695,3.62992,1.133,0.00055811,0.00055811,0.00055811
52,395.482,0.39757,0.46373,0.87264,0.90348,0.58297,0.65476,0.65408,0.47136,0.58027,0.65472,0.66177,0.36416,1.03746,2.03525,3.88268,1.14133,0.000552612,0.000552612,0.000552612
53,402.98,0.40019,0.44861,0.87832,0.90576,0.6127,0.64824,0.64269,0.45755,0.60833,0.64902,0.64891,0.35831,1.16865,2.3106,4.23999,1.29398,0.000547114,0.000547114,0.000547114
54,410.452,0.40373,0.55848,0.91551,0.91264,0.57245,0.64802,0.62326,0.45151,0.56714,0.63906,0.62739,0.35053,1.09535,1.78437,4.17072,1.31614,0.000541617,0.000541617,0.000541617
55,417.916,0.39972,0.4459,0.86687,0.90757,0.55983,0.58255,0.60509,0.4135,0.56112,0.58642,0.60594,0.34727,1.11353,2.04661,4.31018,1.21186,0.000536119,0.000536119,0.000536119
56,425.385,0.40159,0.44855,0.86836,0.90691,0.58997,0.62484,0.64094,0.45182,0.58047,0.62883,0.6363,0.37369,1.11403,1.80443,3.80083,1.20889,0.000530621,0.000530621,0.000530621
57,432.955,0.40564,0.47622,0.88123,0.91063,0.56507,0.61368,0.6413,0.44931,0.54709,0.60806,0.63528,0.37831,1.1507,1.68884,4.00915,1.22781,0.000525123,0.000525123,0.000525123
58,440.466,0.38947,0.4457,0.84529,0.90386,0.71732,0.5829,0.69332,0.50278,0.68747,0.56615,0.66896,0.39583,1.05483,1.84312,3.76167,1.14458,0.000519625,0.000519625,0.000519625
59,447.929,0.38364,0.44279,0.83656,0.90139,0.62101,0.66863,0.69783,0.47734,0.62101,0.66863,0.69981,0.38377,1.10006,2.21305,3.60279,1.17709,0.000514128,0.000514128,0.000514128
60,455.456,0.38505,0.44519,0.86157,0.89381,0.67809,0.62111,0.68693,0.46429,0.68332,0.62364,0.698,0.41592,1.24741,2.0432,3.97073,1.25237,0.00050863,0.00050863,0.00050863
61,463.027,0.38707,0.44548,0.86265,0.90388,0.74359,0.59485,0.68186,0.49805,0.69037,0.65721,0.68759,0.41165,1.11348,2.07717,3.60203,1.22254,0.000503132,0.000503132,0.000503132
62,470.624,0.39206,0.45075,0.84765,0.904,0.60491,0.60965,0.66422,0.48454,0.6003,0.60408,0.65682,0.35439,1.03778,2.16479,4.02104,1.14391,0.000497634,0.000497634,0.000497634
63,478.166,0.38774,0.43132,0.85016,0.90704,0.61519,0.64767,0.65956,0.47878,0.62485,0.66603,0.68202,0.38101,1.09656,2.31777,3.90173,1.24539,0.000492136,0.000492136,0.000492136
64,485.676,0.38744,0.4381,0.85664,0.89644,0.63006,0.6253,0.63942,0.45673,0.57083,0.66295,0.63439,0.35652,0.99552,2.19242,3.51426,1.16522,0.000486639,0.000486639,0.000486639
65,493.288,0.38358,0.44211,0.84848,0.90327,0.653,0.64204,0.67795,0.49741,0.66149,0.65653,0.67879,0.39704,1.02049,1.71535,3.42175,1.17874,0.000481141,0.000481141,0.000481141
66,501.03,0.37675,0.43401,0.82795,0.89253,0.66414,0.63907,0.69105,0.51174,0.67046,0.65011,0.70628,0.41251,1.05315,1.97493,3.87118,1.2097,0.000475643,0.000475643,0.000475643
67,508.552,0.37982,0.4284,0.8382,0.88979,0.69773,0.64105,0.69534,0.49852,0.70306,0.65217,0.70093,0.38811,1.05167,1.94941,3.57795,1.2782,0.000470145,0.000470145,0.000470145
68,516.169,0.38453,0.43039,0.84009,0.89688,0.75304,0.62916,0.69657,0.50231,0.74261,0.61736,0.6934,0.40759,1.10684,2.05611,3.28866,1.22817,0.000464647,0.000464647,0.000464647
69,523.807,0.38406,0.44275,0.8421,0.89955,0.68195,0.63599,0.68457,0.49403,0.6888,0.6471,0.70509,0.44018,1.10059,2.22694,3.4864,1.20487,0.00045915,0.00045915,0.00045915
70,531.459,0.37992,0.43774,0.83809,0.89603,0.73417,0.62233,0.7023,0.51324,0.73875,0.62982,0.71092,0.4227,1.03223,1.9398,3.38019,1.10354,0.000453652,0.000453652,0.000453652
71,539.113,0.39288,0.49332,0.86652,0.90974,0.77479,0.59043,0.69426,0.50888,0.76558,0.57761,0.69148,0.39691,1.12075,1.94127,3.97682,1.23145,0.000448154,0.000448154,0.000448154
72,546.674,0.37959,0.44145,0.83238,0.90227,0.73655,0.60739,0.70601,0.51915,0.74901,0.62575,0.72053,0.42749,0.99958,2.0383,3.51727,1.14677,0.000442656,0.000442656,0.000442656
73,554.25,0.37264,0.42691,0.81639,0.89703,0.704,0.62507,0.68226,0.48806,0.7071,0.63064,0.69446,0.40855,1.07409,2.16899,3.66439,1.22049,0.000437158,0.000437158,0.000437158
74,561.861,0.38014,0.44294,0.83505,0.90048,0.69634,0.61056,0.67498,0.48424,0.69858,0.62489,0.68708,0.38725,1.08857,2.15331,3.78277,1.15723,0.000431661,0.000431661,0.000431661
75,569.467,0.3782,0.43643,0.8235,0.89569,0.60152,0.63643,0.66362,0.48648,0.60322,0.6403,0.66437,0.38111,1.0634,2.11954,3.57938,1.17011,0.000426163,0.000426163,0.000426163
76,577.045,0.38616,0.44398,0.83619,0.89843,0.62323,0.62114,0.69312,0.509,0.61614,0.60665,0.68906,0.39945,0.99795,2.04643,3.4877,1.0833,0.000420665,0.000420665,0.000420665
77,584.557,0.37323,0.45326,0.81773,0.9,0.60486,0.62067,0.68122,0.49306,0.66236,0.62235,0.68102,0.38967,1.05769,2.19842,3.35769,1.16736,0.000415167,0.000415167,0.000415167
78,592.064,0.3681,0.41848,0.81713,0.89715,0.60652,0.67996,0.67629,0.47943,0.60549,0.67674,0.67766,0.39329,1.0884,2.26661,3.68118,1.21825,0.000409669,0.000409669,0.000409669
79,599.571,0.38215,0.45383,0.83462,0.89898,0.58074,0.68275,0.69637,0.48589,0.58211,0.68661,0.70412,0.39262,1.11358,2.10083,3.80323,1.27447,0.000404172,0.000404172,0.000404172
80,607.074,0.37561,0.42454,0.82096,0.89503,0.71103,0.6465,0.68962,0.47835,0.71259,0.65037,0.71769,0.3865,1.17856,2.29301,3.98597,1.33624,0.000398674,0.000398674,0.000398674
81,614.571,0.37313,0.43146,0.82268,0.89271,0.69314,0.65778,0.69407,0.50492,0.69487,0.66165,0.70674,0.40688,1.05693,2.35718,4.3006,1.21971,0.000393176,0.000393176,0.000393176
82,622.184,0.36184,0.42219,0.80555,0.88731,0.63858,0.5889,0.65694,0.46851,0.64525,0.59817,0.66191,0.38042,1.11955,2.28732,4.06136,1.20391,0.000387678,0.000387678,0.000387678
83,629.749,0.36062,0.40602,0.80023,0.8947,0.6999,0.61266,0.68484,0.47099,0.70398,0.61583,0.68848,0.39351,1.15777,2.42829,4.3313,1.26315,0.00038218,0.00038218,0.00038218
84,637.257,0.36475,0.42984,0.81104,0.89003,0.6701,0.63526,0.67988,0.50255,0.66774,0.63188,0.68638,0.3912,1.05449,2.38795,4.34357,1.17281,0.000376683,0.000376683,0.000376683
85,644.787,0.36026,0.42172,0.78953,0.90533,0.60681,0.65877,0.69233,0.50998,0.60262,0.65163,0.69405,0.42375,1.07482,2.23844,4.00162,1.20741,0.000371185,0.000371185,0.000371185
86,652.359,0.36838,0.43074,0.81472,0.89715,0.69172,0.61712,0.69068,0.50811,0.67795,0.60187,0.6759,0.3839,0.99341,2.14235,3.56706,1.11308,0.000365687,0.000365687,0.000365687
87,659.937,0.35529,0.41743,0.78871,0.88536,0.68039,0.66754,0.70296,0.52504,0.67883,0.66607,0.70197,0.42263,0.99651,1.73389,3.53851,1.10234,0.000360189,0.000360189,0.000360189
88,667.523,0.35838,0.4311,0.79335,0.89269,0.70861,0.63506,0.69494,0.516,0.70992,0.63902,0.69099,0.41777,1.04071,1.73614,3.80769,1.12452,0.000354691,0.000354691,0.000354691
89,675.108,0.35737,0.41791,0.79146,0.88917,0.7202,0.63446,0.69339,0.51489,0.71597,0.62722,0.69338,0.37733,1.04999,1.73497,4.07294,1.17985,0.000349194,0.000349194,0.000349194
