epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1693.39,0.48647,0.6988,0.33972,0.90547,0.949,0.92838,0.96002,0.86172,0.94428,0.91588,0.94258,0.70338,0.49394,0.57505,0.30084,0.90591,0.000258434,0.000258434,0.000258434
43,1732.02,0.49146,0.71246,0.34806,0.91476,0.96903,0.92378,0.9594,0.85755,0.96619,0.91896,0.9483,0.69625,0.50684,0.56712,0.30008,0.91294,0.000254127,0.000254127,0.000254127
44,1770.54,0.48042,0.69075,0.33529,0.90807,0.96939,0.91978,0.95542,0.85821,0.96767,0.90937,0.94269,0.69888,0.50163,0.54825,0.30224,0.91002,0.00024982,0.00024982,0.00024982
45,1808.99,0.48398,0.70514,0.33849,0.91219,0.9337,0.94446,0.9527,0.85061,0.95251,0.90577,0.93504,0.69484,0.50134,0.55771,0.29425,0.91866,0.000245514,0.000245514,0.000245514
46,1847.6,0.48351,0.68918,0.33035,0.90987,0.97053,0.91995,0.95752,0.84617,0.95642,0.89748,0.92886,0.69078,0.50329,0.56042,0.3015,0.91151,0.000241207,0.000241207,0.000241207
47,1886.09,0.48001,0.707,0.33774,0.90538,0.95858,0.9356,0.95732,0.85088,0.95283,0.90195,0.93193,0.68398,0.49774,0.57506,0.30443,0.90385,0.000236901,0.000236901,0.000236901
48,1924.68,0.47515,0.67513,0.32726,0.90465,0.96585,0.94026,0.96133,0.84847,0.95949,0.92043,0.94332,0.68551,0.49203,0.57182,0.29679,0.90499,0.000232595,0.000232595,0.000232595
49,1963.18,0.47225,0.67203,0.32623,0.89875,0.96052,0.9332,0.96593,0.85823,0.95316,0.91411,0.9441,0.71643,0.49429,0.56017,0.29683,0.90452,0.000228288,0.000228288,0.000228288
50,2001.98,0.46744,0.65175,0.32399,0.89936,0.96994,0.92705,0.97067,0.87146,0.9698,0.91546,0.94809,0.69856,0.49015,0.55475,0.2843,0.89921,0.000223982,0.000223982,0.000223982
51,2040.42,0.46557,0.65379,0.31451,0.89812,0.96495,0.93715,0.96003,0.86077,0.95774,0.91752,0.94073,0.70214,0.49458,0.55819,0.29122,0.89848,0.000219675,0.000219675,0.000219675
52,2078.99,0.47298,0.66976,0.31943,0.90611,0.96254,0.93351,0.96356,0.86661,0.96017,0.92893,0.9542,0.70978,0.48217,0.56812,0.29204,0.89881,0.000215368,0.000215368,0.000215368
