epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,3040.78,0.26448,0.15352,0.21294,0.81645,0.65405,0.62951,0.64764,0.4939,0.66316,0.63877,0.65918,0.41302,1.35769,12.1347,1.14757,2.67329,0.008317,0.008317,0.008317
53,3099.05,0.26225,0.15253,0.21117,0.81665,0.68455,0.61668,0.62797,0.4953,0.69366,0.62594,0.63151,0.44077,1.34687,10.2221,1.0872,2.84239,0.008284,0.008284,0.008284
54,3157.48,0.25913,0.14329,0.20817,0.81557,0.73321,0.64519,0.65975,0.49366,0.75037,0.6637,0.67538,0.43794,1.35904,11.7295,1.12071,2.70455,0.008251,0.008251,0.008251
55,3215.94,0.25617,0.14248,0.20836,0.81409,0.77378,0.6309,0.6494,0.4866,0.78741,0.64418,0.66038,0.41416,1.37055,11.7515,1.14144,2.7849,0.008218,0.008218,0.008218
56,3274.2,0.25344,0.13514,0.20495,0.81371,0.67661,0.64931,0.67196,0.49157,0.8392,0.6064,0.65659,0.43828,1.37589,12.8012,1.0848,2.87373,0.008185,0.008185,0.008185
57,3332.47,0.25231,0.13789,0.20368,0.81358,0.6373,0.66204,0.67984,0.49647,0.58982,0.63905,0.64451,0.42477,1.35883,13.761,1.15531,2.64898,0.008152,0.008152,0.008152
58,3391.09,0.25019,0.13766,0.20296,0.81349,0.63541,0.62258,0.63054,0.49097,0.65796,0.64573,0.64471,0.43214,1.35685,14.5953,1.13097,2.7635,0.008119,0.008119,0.008119
59,3449.42,0.24589,0.12861,0.20104,0.81183,0.70779,0.59098,0.63253,0.48716,0.72609,0.6095,0.63659,0.42139,1.3626,12.0998,1.20836,2.72809,0.008086,0.008086,0.008086
60,3507.74,0.24329,0.12505,0.19883,0.81159,0.78052,0.58763,0.6406,0.48749,0.78993,0.59689,0.62107,0.41075,1.38556,11.0417,1.11465,2.8093,0.008053,0.008053,0.008053
61,3566.36,0.24074,0.1218,0.19616,0.81122,0.67432,0.64946,0.6737,0.50504,0.73023,0.63944,0.64728,0.44793,1.37635,9.8545,1.05835,2.89339,0.00802,0.00802,0.00802
62,3624.77,0.23671,0.11525,0.19377,0.80957,0.77523,0.58933,0.63794,0.50159,0.78481,0.59859,0.64938,0.43048,1.37312,11.6604,0.97924,2.74461,0.007987,0.007987,0.007987
63,3683.09,0.23837,0.11234,0.19361,0.80983,0.71352,0.65046,0.65531,0.48515,0.76736,0.63888,0.68859,0.42549,1.37595,11.6079,1.07352,2.77213,0.007954,0.007954,0.007954
64,3741.88,0.23519,0.11578,0.19295,0.8101,0.76949,0.6224,0.64546,0.4833,0.77077,0.62333,0.64869,0.44072,1.35909,11.4727,1.07228,2.71638,0.007921,0.007921,0.007921
65,3800.24,0.23292,0.11638,0.19163,0.80996,0.74042,0.62158,0.65091,0.49106,0.74986,0.63056,0.67674,0.43695,1.36129,12.1144,1.09023,2.74724,0.007888,0.007888,0.007888
66,3858.52,0.23052,0.1114,0.19049,0.8092,0.69223,0.65046,0.65672,0.50814,0.70914,0.66898,0.6642,0.45053,1.39905,12.0819,1.13193,2.97271,0.007855,0.007855,0.007855
67,3917.24,0.22784,0.10337,0.1868,0.80922,0.75304,0.6306,0.68774,0.51798,0.75304,0.6306,0.68582,0.45719,1.37086,12.9745,1.16143,2.77396,0.007822,0.007822,0.007822
68,3975.53,0.22669,0.09988,0.18664,0.80888,0.71462,0.6492,0.68085,0.49994,0.71462,0.6492,0.66241,0.45086,1.41244,12.2871,1.26094,2.92382,0.007789,0.007789,0.007789
69,4033.95,0.22566,0.09951,0.18596,0.80811,0.74669,0.6519,0.67567,0.50381,0.75575,0.66116,0.6728,0.44614,1.3682,10.8521,1.19227,2.82503,0.007756,0.007756,0.007756
70,4092.58,0.22199,0.09798,0.18276,0.80734,0.71673,0.69451,0.70926,0.53564,0.71059,0.67639,0.6888,0.46467,1.32707,13.1815,1.04164,2.67032,0.007723,0.007723,0.007723
71,4150.83,0.22164,0.10112,0.18324,0.80761,0.62044,0.6474,0.67368,0.5131,0.62935,0.65666,0.68051,0.45023,1.42016,10.2395,1.12565,2.95156,0.00769,0.00769,0.00769
72,4209.31,0.21745,0.09083,0.18099,0.80635,0.74026,0.6118,0.68641,0.51028,0.76857,0.63957,0.71307,0.45839,1.39445,12.0384,1.08234,2.84994,0.007657,0.007657,0.007657
73,4267.61,0.21615,0.09425,0.18004,0.80614,0.58599,0.65972,0.68403,0.50623,0.59484,0.66898,0.68171,0.44866,1.36199,12.691,1.15431,2.76462,0.007624,0.007624,0.007624
74,4326,0.21756,0.09315,0.18207,0.80605,0.74002,0.65046,0.67484,0.50912,0.74002,0.65046,0.66102,0.44237,1.36912,12.5058,1.14864,2.80889,0.007591,0.007591,0.007591
75,4384.42,0.21644,0.09185,0.18088,0.80664,0.71238,0.65856,0.68231,0.51211,0.71238,0.65856,0.67515,0.44735,1.36075,12.832,1.15978,2.77037,0.007558,0.007558,0.007558
